Wall time,Step,Value
1689538556.4653964,12288,-5365.73486328125
1689538563.3049877,14336,-4922.39404296875
1689538590.5035286,22528,-4559.2861328125
1689538596.6800961,24576,-4513.5625
1689538616.9051247,30720,-4572.20849609375
1689538623.6158435,32768,-4681.9853515625
1689538643.9115748,38912,-4652.90380859375
1689538650.5019064,40960,-4657.3828125
1689538656.989887,43008,-4680.93115234375
1689538684.61802,51200,-4754.06982421875
1689538746.328424,69632,-4614.0400390625
1689538765.7470207,75776,-4517.19970703125
1689538792.77155,83968,-4543.31689453125
1689538806.2251513,88064,-4545.10107421875
1689538819.7110443,92160,-4455.0634765625
1689538826.6422324,94208,-4356.90869140625
1689538840.3542984,98304,-4302.01611328125
1689538862.9566162,102400,-4346.23486328125
1689538890.349732,110592,-4195.32080078125
1689538897.077578,112640,-4157.2021484375
1689538903.768282,114688,-4119.5400390625
1689538910.4099135,116736,-4098.12939453125
1689538916.9906096,118784,-4077.958251953125
1689538957.5925202,131072,-3969.083984375
1689538971.2604673,135168,-4020.497802734375
1689538978.1950645,137216,-4013.57861328125
1689538985.0830672,139264,-3942.3857421875
1689538992.2605991,141312,-3863.750732421875
1689539012.4571128,147456,-3848.341552734375
1689539019.534922,149504,-3816.46484375
1689539026.409285,151552,-3822.5634765625
1689539033.3851264,153600,-3806.104248046875
1689539066.1820917,163840,-3765.579833984375
1689539100.1783874,174080,-3803.911865234375
1689539120.4775496,180224,-3805.21142578125
1689539127.4492757,182272,-3752.802001953125
1689539167.200553,194560,-3705.78662109375
1689539225.94999,210944,-3604.5361328125
1689539246.448394,217088,-3479.2255859375
1689539253.4599729,219136,-3408.574462890625
1689539300.895791,233472,-3150.12744140625
1689539321.1686492,239616,-3118.66845703125
1689539334.9792342,243712,-3147.1396484375
1689539382.0713727,258048,-3068.8212890625
1689539388.9027505,260096,-3084.70751953125
1689539409.7038355,266240,-3101.619873046875
1689539416.4944649,268288,-3138.064453125
1689539464.1416636,282624,-3049.31298828125
1689539477.591209,286720,-3112.239990234375
1689539491.1774454,290816,-3045.00048828125
1689539497.8735528,292864,-3063.36865234375
1689539504.3882558,294912,-3084.154296875
1689539560.9370658,309248,-3112.9951171875
1689539594.7498002,319488,-3090.6904296875
1689539608.2252653,323584,-3101.771728515625
1689539615.33494,325632,-3088.561279296875
1689539622.555773,327680,-3025.24658203125
1689539642.5524402,333824,-3005.761474609375
1689539661.6582675,339968,-3003.126708984375
1689539674.8367193,344064,-2978.5654296875
1689539681.7039135,346112,-2920.078125
1689539702.8078938,352256,-2893.267822265625
1689539743.1461577,364544,-2918.566650390625
1689539749.9613104,366592,-2953.114990234375
1689539763.823856,370688,-2970.783935546875
1689539784.3154957,376832,-3013.81396484375
1689539797.8379564,380928,-3005.218505859375
1689539804.6033735,382976,-2989.08349609375
1689539817.4845395,387072,-2951.478515625
1689539830.977304,391168,-2956.537353515625
1689539837.5675356,393216,-2983.239013671875
1689539893.330556,407552,-3005.23046875
1689539948.0206733,423936,-2850.448974609375
1689539955.0398145,425984,-2800.591796875
1689539961.7674797,428032,-2817.489013671875
1689539987.850254,436224,-2733.99951171875
1689540055.9503899,456704,-2455.40283203125
1689540062.965837,458752,-2408.297607421875
1689540076.33734,462848,-2413.4775390625
1689540089.7604578,466944,-2414.895263671875
1689540103.631723,471040,-2459.126220703125
1689540123.84102,477184,-2473.25048828125
1689540130.0422623,479232,-2475.323974609375
1689540136.7652295,481280,-2462.115478515625
1689540156.0428143,487424,-2516.925537109375
1689540230.3152757,507904,-2572.18017578125
1689540243.8911755,512000,-2534.39013671875
1689540284.275633,524288,-2581.338134765625
1689540304.3182535,530432,-2515.33984375
1689540311.353882,532480,-2515.42431640625
1689540318.2748282,534528,-2531.6474609375
1689540325.1775782,536576,-2526.73583984375
1689540338.0939536,540672,-2560.779296875
1689540364.698776,548864,-2497.496826171875
1689540378.7212749,552960,-2499.841064453125
1689540392.3504179,557056,-2470.634521484375
1689540406.452864,561152,-2447.0009765625
1689540441.753271,571392,-2374.620849609375
1689540483.4371421,583680,-2322.289794921875
1689540530.9783854,598016,-2324.44140625
1689540545.744789,600064,-2341.6220703125
1689540579.3906674,610304,-2353.546875
1689540586.3490415,612352,-2355.450439453125
1689540607.3606515,618496,-2372.91064453125
1689540614.0764854,620544,-2351.053466796875
1689540621.0941737,622592,-2361.860595703125
1689540648.4975739,630784,-2263.795166015625
1689540655.4814525,632832,-2241.3935546875
1689540669.6130714,636928,-2226.45654296875
1689540690.5302393,643072,-2146.954833984375
1689540718.069168,651264,-2091.74267578125
1689540724.883455,653312,-2049.239501953125
1689540731.1757512,655360,-2061.76806640625
1689540738.2050915,657408,-2071.742919921875
1689540751.9909537,661504,-2041.80517578125
1689540772.8910837,667648,-2064.4990234375
1689540779.9505935,669696,-2068.310302734375
1689540786.5184634,671744,-2114.70947265625
1689540807.6043558,677888,-2108.55126953125
1689540828.2806306,684032,-2149.68408203125
1689540870.3070633,696320,-2086.270751953125
1689540887.8303115,700416,-2114.181884765625
1689540908.0658722,706560,-2087.313720703125
1689540914.7789712,708608,-2098.709228515625
1689540928.08805,712704,-2073.462890625
1689540935.145312,714752,-2077.65283203125
1689540969.5510604,724992,-2141.288818359375
1689540976.573534,727040,-2135.634521484375
1689541003.8464885,735232,-2182.801513671875
1689541017.7268028,739328,-2234.026123046875
1689541038.2265441,745472,-2293.3779296875
1689541064.9870996,753664,-2203.359375
1689541092.351851,761856,-2176.982666015625
1689541105.4127574,765952,-2177.20556640625
1689541132.4691236,774144,-2284.469482421875
1689541139.290333,776192,-2308.922607421875
1689541146.0210798,778240,-2329.26513671875
1689541159.8922868,782336,-2376.1689453125
1689541166.8792124,784384,-2417.335693359375
1689541194.4332683,792576,-2592.0205078125
1689541201.2640674,794624,-2607.89990234375
1689541235.4225047,802816,-2787.05712890625
1689541242.50312,804864,-2822.2998046875
1689541249.569846,806912,-2845.50732421875
1689541317.3327243,827392,-2604.019775390625
1689541350.917534,837632,-2466.47998046875
1689541398.795323,851968,-2283.2373046875
1689541405.9185526,854016,-2286.60986328125
1689541440.1390095,864256,-2273.907470703125
1689541447.2239823,866304,-2327.162353515625
1689541460.825095,870400,-2238.570068359375
1689541474.2081506,874496,-2227.361328125
1689541500.8574655,882688,-2170.26513671875
1689541566.503036,901120,-1959.4803466796875
1689541580.072075,905216,-1983.828857421875
1689541586.9779522,907264,-1999.727294921875
1689541608.0855906,913408,-1937.6527099609375
1689541648.6581976,925696,-1928.9146728515625
1689541696.435739,940032,-1802.94287109375
1689541703.2850406,942080,-1798.3604736328125
1689541710.2236054,944128,-1793.074462890625
1689541717.3712943,946176,-1811.686767578125
1689541731.2237957,950272,-1821.3140869140625
1689541738.308073,952320,-1859.634521484375
1689541758.8283913,958464,-1879.10009765625
1689541765.812147,960512,-1859.21875
1689541799.791011,970752,-1775.70703125
1689541806.9517198,972800,-1812.512939453125
1689541880.595748,995328,-1542.4566650390625
1689541903.9476287,1001472,-1524.1971435546875
1689541910.8515408,1003520,-1555.176513671875
1689541924.9880736,1007616,-1544.06201171875
1689541938.3775375,1011712,-1478.1585693359375
1689541958.6309984,1017856,-1573.9569091796875
1689542033.7238848,1040384,-1585.3726806640625
1689542061.975054,1048576,-1590.4085693359375
1689542068.597288,1050624,-1550.393310546875
1689542082.7491019,1054720,-1531.3572998046875
1689542096.6195242,1058816,-1560.314208984375
1689542103.5554407,1060864,-1530.709716796875
1689542117.504509,1064960,-1542.7388916015625
1689542151.8572142,1075200,-1725.4000244140625
1689542158.8117409,1077248,-1644.091552734375
1689542199.590378,1089536,-1662.4744873046875
1689542213.621313,1093632,-1669.4744873046875
1689542220.54584,1095680,-1665.5523681640625
1689542227.5410361,1097728,-1671.3843994140625
1689542234.5204842,1099776,-1639.6737060546875
1689542244.863816,1101824,-1635.1798095703125
1689542251.789846,1103872,-1627.3604736328125
1689542265.6488903,1107968,-1591.29052734375
1689542272.6112185,1110016,-1609.447998046875
1689542279.4444168,1112064,-1606.923583984375
1689542313.350422,1122304,-1450.541748046875
1689542320.0617127,1124352,-1449.7730712890625
1689542326.78635,1126400,-1478.4822998046875
1689542340.355062,1130496,-1396.6826171875
1689542367.8709595,1138688,-1360.412841796875
1689542381.5501206,1142784,-1324.221923828125
1689542395.3865976,1146880,-1349.5802001953125
1689542422.9945438,1155072,-1322.57470703125
1689542429.9403124,1157120,-1343.8115234375
1689542436.9476514,1159168,-1285.259033203125
1689542464.807581,1167360,-1360.4066162109375
1689542491.3650856,1175552,-1361.601318359375
1689542498.3987887,1177600,-1335.4737548828125
1689542519.1845455,1183744,-1357.2716064453125
1689542532.9367054,1187840,-1407.504150390625
1689542539.8938525,1189888,-1397.083251953125
1689542546.998481,1191936,-1398.2694091796875
1689542554.0228329,1193984,-1391.0037841796875
1689542560.8518155,1196032,-1394.7554931640625
1689542567.7479787,1198080,-1395.53173828125
1689542584.4769695,1202176,-1402.1673583984375
1689542591.6135716,1204224,-1424.5322265625
1689542625.991063,1214464,-1379.9735107421875
1689542632.3756163,1216512,-1354.3878173828125
1689542653.2538602,1222656,-1337.1756591796875
1689542660.2057915,1224704,-1331.0172119140625
1689542680.833869,1230848,-1323.3721923828125
1689542694.8038135,1234944,-1362.65478515625
1689542721.8531308,1243136,-1332.0390625
1689542735.767641,1247232,-1298.9508056640625
1689542750.0882716,1251328,-1331.1807861328125
1689542764.0131965,1255424,-1239.3218994140625
1689542783.8068254,1261568,-1205.3236083984375
1689542810.715036,1269760,-1171.9287109375
1689542817.7604659,1271808,-1202.276123046875
1689542831.8546622,1275904,-1274.7169189453125
1689542852.954944,1282048,-1221.6182861328125
1689542880.790268,1290240,-1325.3782958984375
1689542918.7257314,1300480,-1400.99560546875
1689542966.2954333,1314816,-1352.5001220703125
1689542973.5084507,1316864,-1388.9268798828125
1689542987.145191,1320960,-1378.299560546875
1689542994.1791303,1323008,-1315.8033447265625
1689543001.3890843,1325056,-1321.443115234375
1689543008.3868263,1327104,-1273.0872802734375
1689543015.4026117,1329152,-1261.742919921875
1689543022.004982,1331200,-1217.1463623046875
1689543043.3437283,1337344,-1279.8297119140625
1689543071.6435282,1345536,-1259.176513671875
1689543078.5716317,1347584,-1286.2510986328125
1689543105.380265,1355776,-1319.2828369140625
1689543126.963215,1361920,-1427.9715576171875
1689543140.818463,1366016,-1392.855224609375
1689543154.7373576,1370112,-1388.795654296875
1689543176.202022,1376256,-1400.51708984375
1689543183.4488869,1378304,-1357.772705078125
1689543190.461966,1380352,-1341.5987548828125
1689543197.6149337,1382400,-1342.503662109375
1689543204.6866736,1384448,-1325.61572265625
1689543218.8031998,1388544,-1267.1544189453125
1689543225.9671578,1390592,-1214.1002197265625
1689543233.1350975,1392640,-1274.9383544921875
1689543246.4881043,1396736,-1244.2625732421875
1689543253.3813958,1398784,-1258.14111328125
1689543261.8624487,1400832,-1256.9794921875
1689543268.787266,1402880,-1224.7535400390625
1689543283.1893573,1406976,-1339.76708984375
1689543297.5431066,1411072,-1350.0316162109375
1689543304.5693746,1413120,-1362.80224609375
1689543353.186842,1427456,-1262.052001953125
1689543374.1393075,1433600,-1252.71337890625
1689543381.2425325,1435648,-1302.1783447265625
1689543388.3208544,1437696,-1301.214599609375
1689543402.16944,1441792,-1370.855224609375
1689543422.0737002,1447936,-1254.843994140625
1689543435.8004506,1452032,-1246.492431640625
1689543450.2074769,1456128,-1253.343017578125
1689543478.774903,1464320,-1273.7503662109375
1689543507.2969766,1472512,-1407.565185546875
1689543528.758024,1478656,-1520.821533203125
1689543535.9113576,1480704,-1534.29296875
1689543542.6833594,1482752,-1513.1815185546875
1689543549.661641,1484800,-1475.4873046875
1689543557.0474463,1486848,-1429.35986328125
1689543591.3105607,1497088,-1318.3426513671875
1689543636.5541842,1509376,-1283.036865234375
1689543650.6883857,1513472,-1381.05078125
1689543657.9268787,1515520,-1364.5833740234375
1689543665.099957,1517568,-1400.947998046875
1689543685.5473351,1523712,-1486.472900390625
1689543706.0591521,1529856,-1370.3656005859375
1689543713.1021068,1531904,-1385.912109375
1689543733.8781104,1538048,-1391.5557861328125
1689543740.6137378,1540096,-1337.3770751953125
1689543747.258184,1542144,-1312.21484375
1689543761.2138155,1546240,-1251.9344482421875
1689543775.731457,1550336,-1250.57177734375
1689543818.3002625,1562624,-1248.2802734375
1689543839.5600498,1568768,-1267.705322265625
1689543846.2942145,1570816,-1321.4716796875
1689543867.0253072,1576960,-1348.4515380859375
1689543874.1281888,1579008,-1386.62451171875
1689543880.7247899,1581056,-1403.712890625
1689543894.3179564,1585152,-1412.0758056640625
1689543900.6680732,1587200,-1410.462646484375
1689543907.4475632,1589248,-1401.6116943359375
1689543942.4084382,1599488,-1431.880126953125
1689543972.9199,1607680,-1443.4083251953125
1689543979.679318,1609728,-1455.1639404296875
1689543993.3983572,1613824,-1433.3895263671875
1689544007.4446495,1617920,-1421.9453125
1689544021.432748,1622016,-1353.681396484375
1689544028.5782743,1624064,-1308.0328369140625
1689544035.770933,1626112,-1291.5152587890625
1689544042.3864284,1628160,-1213.7794189453125
1689544048.7795963,1630208,-1223.3170166015625
1689544069.3386486,1636352,-1157.9989013671875
1689544083.4097195,1640448,-1163.6085205078125
1689544097.426059,1644544,-1218.7626953125
1689544118.1781843,1650688,-1196.7274169921875
1689544132.5373445,1654784,-1262.5694580078125
1689544139.0820415,1656832,-1253.525634765625
1689544146.1881769,1658880,-1342.66064453125
1689544173.754413,1667072,-1291.886474609375
1689544187.945611,1671168,-1340.1915283203125
1689544195.0768943,1673216,-1339.2344970703125
1689544208.5685704,1677312,-1455.555908203125
1689544228.3068485,1683456,-1519.2877197265625
1689544255.9731524,1691648,-1645.121826171875
1689544276.303722,1697792,-1714.430419921875
1689544300.021613,1703936,-1701.3673095703125
1689544306.652674,1705984,-1691.3206787109375
1689544320.5762942,1710080,-1597.172119140625
1689544334.737494,1714176,-1606.98388671875
1689544348.5566678,1718272,-1603.671630859375
1689544383.2702305,1728512,-1636.4498291015625
1689544404.367127,1734656,-1719.2958984375
1689544411.0862486,1736704,-1671.1683349609375
1689544417.9811282,1738752,-1726.8271484375
1689544438.8009875,1744896,-1742.8638916015625
1689544480.0646105,1757184,-1504.8331298828125
1689544494.5033789,1761280,-1546.6956787109375
1689544501.6292999,1763328,-1515.34619140625
1689544508.6359222,1765376,-1440.111328125
1689544522.390738,1769472,-1368.2451171875
1689544550.0036914,1777664,-1441.328369140625
1689544563.8820946,1781760,-1512.3077392578125
1689544570.7213638,1783808,-1503.2269287109375
1689544598.771184,1792000,-1552.2967529296875
1689544605.7074146,1794048,-1497.8231201171875
1689544612.9318323,1796096,-1546.3309326171875
1689544619.6764073,1798144,-1537.617431640625
1689544643.7022538,1804288,-1430.6768798828125
1689544650.9596055,1806336,-1374.244384765625
1689544657.9820313,1808384,-1320.9610595703125
1689544671.8534725,1812480,-1340.810791015625
1689544692.9766295,1818624,-1395.042236328125
1689544705.9499404,1822720,-1449.4251708984375
1689544713.089107,1824768,-1462.6923828125
1689544727.1451995,1828864,-1483.9774169921875
1689544734.315568,1830912,-1516.0606689453125
1689544755.6085835,1837056,-1453.9671630859375
1689544776.6616144,1843200,-1471.8023681640625
1689544783.3478806,1845248,-1471.78466796875
1689544832.8606222,1859584,-1553.880126953125
1689544839.8986976,1861632,-1561.74560546875
1689544846.7279327,1863680,-1552.77392578125
1689544853.3369017,1865728,-1599.509765625
1689544866.6263134,1869824,-1545.6583251953125
1689544873.6554117,1871872,-1485.158935546875
1689544887.4175673,1875968,-1447.59619140625
1689544894.5187929,1878016,-1451.6689453125
1689544901.268803,1880064,-1441.868896484375
1689544922.7823913,1886208,-1529.5445556640625
1689544929.923723,1888256,-1534.716064453125
1689544937.2011201,1890304,-1534.2109375
1689544944.4910452,1892352,-1563.6824951171875
1689544958.5828798,1896448,-1564.927978515625
1689545003.49419,1908736,-1475.6199951171875
1689545010.198917,1910784,-1450.0946044921875
1689545031.071522,1916928,-1401.4521484375
1689545080.4727213,1931264,-1293.263916015625
1689545101.6247256,1937408,-1296.739013671875
1689545151.3728673,1951744,-1491.273193359375
1689545158.2998104,1953792,-1485.124267578125
1689545164.7746646,1955840,-1499.891845703125
1689545178.7335715,1959936,-1511.8701171875
1689545185.7826116,1961984,-1425.4332275390625
1689545192.6193457,1964032,-1353.697021484375
1689545213.8676624,1970176,-1325.5714111328125
1689545220.958377,1972224,-1319.322265625
1689545234.506041,1976320,-1354.156982421875
1689545248.7084851,1980416,-1247.7962646484375
1689545255.7950354,1982464,-1212.9151611328125
1689545283.9110107,1990656,-1231.161865234375
1689545290.9036381,1992704,-1148.783447265625
1689545320.6351888,2000896,-1116.2449951171875
1689545327.4103794,2002944,-1071.810546875
1689545334.41981,2004992,-1074.959716796875
1689545341.581671,2007040,-1072.322021484375
1689545363.0814903,2013184,-1089.0860595703125
1689545370.0293303,2015232,-1125.2371826171875
1689545376.5698357,2017280,-1212.7298583984375
1689545397.1423512,2023424,-1244.0096435546875
1689545404.2748232,2025472,-1274.4598388671875
1689545460.65059,2041856,-1315.7431640625
1689545488.9141638,2050048,-1325.941162109375
1689545502.7212565,2054144,-1230.5482177734375
1689545516.8458514,2058240,-1241.06005859375
1689545523.7233994,2060288,-1247.5257568359375
1689545544.9484162,2066432,-1196.7642822265625
1689545552.0833266,2068480,-1153.3472900390625
1689545565.8874393,2072576,-1185.974609375
1689545572.8225515,2074624,-1196.927734375
1689545579.6505723,2076672,-1262.8411865234375
1689545586.7189286,2078720,-1294.073486328125
1689545608.0401971,2084864,-1248.311279296875
1689545667.3280182,2101248,-1353.9114990234375
1689545681.4950733,2105344,-1328.8603515625
1689545695.7738585,2109440,-1310.93017578125
1689545709.1880598,2113536,-1303.760498046875
1689545715.9048963,2115584,-1282.8157958984375
1689545723.0563543,2117632,-1245.5
1689545737.3388836,2121728,-1295.06640625
1689545751.018036,2125824,-1293.4586181640625
1689545757.9577262,2127872,-1372.4664306640625
1689545764.3586555,2129920,-1381.6759033203125
1689545785.2044976,2136064,-1382.0516357421875
1689545799.4821377,2140160,-1399.150146484375
1689545848.230848,2154496,-1296.741455078125
1689545855.3320148,2156544,-1327.056396484375
1689545875.9846482,2162688,-1281.524658203125
1689545889.3093925,2166784,-1285.6168212890625
1689545930.7176383,2179072,-1138.427490234375
1689545937.3999922,2181120,-1082.678955078125
1689545950.9311173,2185216,-1084.49267578125
1689545964.9960415,2189312,-1067.913818359375
1689545992.9686627,2197504,-1167.997314453125
1689546023.284316,2205696,-1207.2371826171875
1689546037.1824746,2209792,-1221.2801513671875
1689546050.5125065,2213888,-1299.3099365234375
1689546071.0914285,2220032,-1171.5877685546875
1689546078.1214788,2222080,-1227.8280029296875
1689546084.7210314,2224128,-1227.1204833984375
1689546091.7862797,2226176,-1233.44775390625
1689546132.547341,2238464,-1265.2119140625
1689546139.485825,2240512,-1341.35595703125
1689546180.2845275,2252800,-1392.18505859375
1689546194.602036,2256896,-1362.8612060546875
1689546208.5837197,2260992,-1455.3475341796875
1689546215.1267745,2263040,-1437.14501953125
1689546222.2273452,2265088,-1400.23681640625
1689546285.2895684,2283520,-1253.55322265625
1689546299.1822023,2287616,-1231.1295166015625
1689546319.4510562,2293760,-1185.880126953125
1689546349.9606626,2301952,-1223.306884765625
1689546364.306877,2306048,-1246.6287841796875
1689546371.4359057,2308096,-1218.2698974609375
1689546399.4371357,2316288,-1224.327880859375
1689546406.0752606,2318336,-1185.1741943359375
1689546420.1083207,2322432,-1194.96044921875
1689546427.29029,2324480,-1203.4407958984375
1689546434.6538093,2326528,-1135.9749755859375
1689546454.887698,2332672,-1172.641845703125
1689546461.955082,2334720,-1162.255615234375
1689546530.8560581,2355200,-1226.7332763671875
1689546544.9872584,2359296,-1244.598876953125
1689546551.6464365,2361344,-1190.7034912109375
1689546572.8271015,2367488,-1155.50732421875
1689546579.4722476,2369536,-1111.6871337890625
1689546586.4677708,2371584,-1104.385498046875
1689546607.1175551,2377728,-1086.5421142578125
1689546614.2054732,2379776,-1010.4306640625
1689546620.8275359,2381824,-1039.5010986328125
1689546726.940459,2412544,-1188.5689697265625
1689546748.0798788,2418688,-1216.039794921875
1689546761.9156427,2422784,-1245.6214599609375
1689546768.925473,2424832,-1236.857177734375
1689546782.515778,2428928,-1190.627685546875
1689546789.64281,2430976,-1192.0137939453125
1689546809.9641216,2437120,-1240.4559326171875
1689546831.0944405,2443264,-1304.3768310546875
1689546837.8820426,2445312,-1323.089111328125
1689546844.9177446,2447360,-1323.014892578125
1689546851.4307895,2449408,-1322.591552734375
1689546864.7044632,2453504,-1303.0673828125
1689546878.948071,2457600,-1333.87353515625
1689546893.3486493,2461696,-1283.8173828125
1689546907.3525298,2465792,-1230.433349609375
1689546914.3547292,2467840,-1146.0693359375
1689546928.422348,2471936,-1167.576904296875
1689546941.861955,2476032,-1186.9803466796875
1689546956.2690523,2480128,-1186.619384765625
1689546963.366088,2482176,-1175.9862060546875
1689546970.3222904,2484224,-1133.6011962890625
1689546977.172649,2486272,-1117.30419921875
1689546983.8330727,2488320,-1095.6156005859375
1689547055.3007104,2508800,-1084.4659423828125
1689547083.3728874,2516992,-1206.4129638671875
1689547111.2012854,2525184,-1123.9462890625
1689547117.832816,2527232,-1127.2142333984375
1689547124.5903971,2529280,-1120.7220458984375
1689547137.9333453,2533376,-1128.0538330078125
1689547159.37456,2539520,-1145.27392578125
1689547180.6373925,2545664,-1218.88427734375
1689547194.613103,2549760,-1183.590087890625
1689547208.6243553,2553856,-1171.0047607421875
1689547215.2956502,2555904,-1179.08837890625
1689547229.6260717,2560000,-1176.348876953125
1689547257.7535753,2568192,-1111.95703125
